Loaded /home/judson/Neural-Networks-in-GNC/inverted_pendulum/training/controller_base.pth as base controller
average_normalized/cubic_mirrored/controllers/controller_837.pth saved with loss: 7.566844940185547
average_normalized/cubic_mirrored/controllers/controller_838.pth saved with loss: 7.566912651062012
average_normalized/cubic_mirrored/controllers/controller_839.pth saved with loss: 7.566705226898193
average_normalized/cubic_mirrored/controllers/controller_840.pth saved with loss: 7.566835880279541
average_normalized/cubic_mirrored/controllers/controller_841.pth saved with loss: 7.566667556762695
average_normalized/cubic_mirrored/controllers/controller_842.pth saved with loss: 7.566636562347412
average_normalized/cubic_mirrored/controllers/controller_843.pth saved with loss: 7.566638469696045
average_normalized/cubic_mirrored/controllers/controller_844.pth saved with loss: 7.566549777984619
average_normalized/cubic_mirrored/controllers/controller_845.pth saved with loss: 7.5665283203125
average_normalized/cubic_mirrored/controllers/controller_846.pth saved with loss: 7.566521167755127
average_normalized/cubic_mirrored/controllers/controller_847.pth saved with loss: 7.566490650177002
average_normalized/cubic_mirrored/controllers/controller_848.pth saved with loss: 7.5665764808654785
average_normalized/cubic_mirrored/controllers/controller_849.pth saved with loss: 7.566525459289551
average_normalized/cubic_mirrored/controllers/controller_850.pth saved with loss: 7.566630840301514
average_normalized/cubic_mirrored/controllers/controller_851.pth saved with loss: 7.567014217376709
average_normalized/cubic_mirrored/controllers/controller_852.pth saved with loss: 7.566458225250244
average_normalized/cubic_mirrored/controllers/controller_853.pth saved with loss: 7.566836833953857
average_normalized/cubic_mirrored/controllers/controller_854.pth saved with loss: 7.566539287567139
average_normalized/cubic_mirrored/controllers/controller_855.pth saved with loss: 7.5667572021484375
average_normalized/cubic_mirrored/controllers/controller_856.pth saved with loss: 7.5664472579956055
average_normalized/cubic_mirrored/controllers/controller_857.pth saved with loss: 7.566683292388916
average_normalized/cubic_mirrored/controllers/controller_858.pth saved with loss: 7.566337585449219
average_normalized/cubic_mirrored/controllers/controller_859.pth saved with loss: 7.566592216491699
average_normalized/cubic_mirrored/controllers/controller_860.pth saved with loss: 7.566259384155273
average_normalized/cubic_mirrored/controllers/controller_861.pth saved with loss: 7.566538333892822
average_normalized/cubic_mirrored/controllers/controller_862.pth saved with loss: 7.5662641525268555
average_normalized/cubic_mirrored/controllers/controller_863.pth saved with loss: 7.5663557052612305
average_normalized/cubic_mirrored/controllers/controller_864.pth saved with loss: 7.566263675689697
average_normalized/cubic_mirrored/controllers/controller_865.pth saved with loss: 7.566173076629639
average_normalized/cubic_mirrored/controllers/controller_866.pth saved with loss: 7.566164016723633
average_normalized/cubic_mirrored/controllers/controller_867.pth saved with loss: 7.566123008728027
average_normalized/cubic_mirrored/controllers/controller_868.pth saved with loss: 7.566247940063477
average_normalized/cubic_mirrored/controllers/controller_869.pth saved with loss: 7.566519260406494
average_normalized/cubic_mirrored/controllers/controller_870.pth saved with loss: 7.566137790679932
average_normalized/cubic_mirrored/controllers/controller_871.pth saved with loss: 7.566429138183594
average_normalized/cubic_mirrored/controllers/controller_872.pth saved with loss: 7.566095352172852
average_normalized/cubic_mirrored/controllers/controller_873.pth saved with loss: 7.566412448883057
average_normalized/cubic_mirrored/controllers/controller_874.pth saved with loss: 7.566060543060303
average_normalized/cubic_mirrored/controllers/controller_875.pth saved with loss: 7.566107749938965
average_normalized/cubic_mirrored/controllers/controller_876.pth saved with loss: 7.565989971160889
average_normalized/cubic_mirrored/controllers/controller_877.pth saved with loss: 7.566122055053711
average_normalized/cubic_mirrored/controllers/controller_878.pth saved with loss: 7.565948009490967
average_normalized/cubic_mirrored/controllers/controller_879.pth saved with loss: 7.566011905670166
average_normalized/cubic_mirrored/controllers/controller_880.pth saved with loss: 7.565921306610107
average_normalized/cubic_mirrored/controllers/controller_881.pth saved with loss: 7.565998077392578
average_normalized/cubic_mirrored/controllers/controller_882.pth saved with loss: 7.565867900848389
average_normalized/cubic_mirrored/controllers/controller_883.pth saved with loss: 7.56592321395874
average_normalized/cubic_mirrored/controllers/controller_884.pth saved with loss: 7.566188335418701
average_normalized/cubic_mirrored/controllers/controller_885.pth saved with loss: 7.565836429595947
average_normalized/cubic_mirrored/controllers/controller_886.pth saved with loss: 7.566049575805664
average_normalized/cubic_mirrored/controllers/controller_887.pth saved with loss: 7.56581974029541
average_normalized/cubic_mirrored/controllers/controller_888.pth saved with loss: 7.566011428833008
average_normalized/cubic_mirrored/controllers/controller_889.pth saved with loss: 7.565833568572998
average_normalized/cubic_mirrored/controllers/controller_890.pth saved with loss: 7.5658416748046875
average_normalized/cubic_mirrored/controllers/controller_891.pth saved with loss: 7.565803050994873
average_normalized/cubic_mirrored/controllers/controller_892.pth saved with loss: 7.565845012664795
average_normalized/cubic_mirrored/controllers/controller_893.pth saved with loss: 7.565662860870361
average_normalized/cubic_mirrored/controllers/controller_894.pth saved with loss: 7.565762996673584
average_normalized/cubic_mirrored/controllers/controller_895.pth saved with loss: 7.565821647644043
average_normalized/cubic_mirrored/controllers/controller_896.pth saved with loss: 7.565669059753418
average_normalized/cubic_mirrored/controllers/controller_897.pth saved with loss: 7.565766334533691
average_normalized/cubic_mirrored/controllers/controller_898.pth saved with loss: 7.565865993499756
average_normalized/cubic_mirrored/controllers/controller_899.pth saved with loss: 7.565934658050537
average_normalized/cubic_mirrored/controllers/controller_900.pth saved with loss: 7.565629482269287
average_normalized/cubic_mirrored/controllers/controller_901.pth saved with loss: 7.565764427185059
average_normalized/cubic_mirrored/controllers/controller_902.pth saved with loss: 7.565683364868164
average_normalized/cubic_mirrored/controllers/controller_903.pth saved with loss: 7.56561279296875
average_normalized/cubic_mirrored/controllers/controller_904.pth saved with loss: 7.56555700302124
average_normalized/cubic_mirrored/controllers/controller_905.pth saved with loss: 7.565608024597168
average_normalized/cubic_mirrored/controllers/controller_906.pth saved with loss: 7.565507888793945
average_normalized/cubic_mirrored/controllers/controller_907.pth saved with loss: 7.565481662750244
average_normalized/cubic_mirrored/controllers/controller_908.pth saved with loss: 7.565505027770996
average_normalized/cubic_mirrored/controllers/controller_909.pth saved with loss: 7.565408229827881
average_normalized/cubic_mirrored/controllers/controller_910.pth saved with loss: 7.565439701080322
average_normalized/cubic_mirrored/controllers/controller_911.pth saved with loss: 7.565490245819092
average_normalized/cubic_mirrored/controllers/controller_912.pth saved with loss: 7.565369129180908
average_normalized/cubic_mirrored/controllers/controller_913.pth saved with loss: 7.565321922302246
average_normalized/cubic_mirrored/controllers/controller_914.pth saved with loss: 7.565305233001709
average_normalized/cubic_mirrored/controllers/controller_915.pth saved with loss: 7.565291404724121
average_normalized/cubic_mirrored/controllers/controller_916.pth saved with loss: 7.565247058868408
average_normalized/cubic_mirrored/controllers/controller_917.pth saved with loss: 7.565239906311035
average_normalized/cubic_mirrored/controllers/controller_918.pth saved with loss: 7.5652337074279785
average_normalized/cubic_mirrored/controllers/controller_919.pth saved with loss: 7.5651702880859375
average_normalized/cubic_mirrored/controllers/controller_920.pth saved with loss: 7.5651774406433105
average_normalized/cubic_mirrored/controllers/controller_921.pth saved with loss: 7.565186977386475
average_normalized/cubic_mirrored/controllers/controller_922.pth saved with loss: 7.565188407897949
average_normalized/cubic_mirrored/controllers/controller_923.pth saved with loss: 7.565567493438721
average_normalized/cubic_mirrored/controllers/controller_924.pth saved with loss: 7.565149784088135
average_normalized/cubic_mirrored/controllers/controller_925.pth saved with loss: 7.565352916717529
average_normalized/cubic_mirrored/controllers/controller_926.pth saved with loss: 7.565215110778809
average_normalized/cubic_mirrored/controllers/controller_927.pth saved with loss: 7.5652384757995605
average_normalized/cubic_mirrored/controllers/controller_928.pth saved with loss: 7.565242767333984
average_normalized/cubic_mirrored/controllers/controller_929.pth saved with loss: 7.565075397491455
average_normalized/cubic_mirrored/controllers/controller_930.pth saved with loss: 7.565174579620361
average_normalized/cubic_mirrored/controllers/controller_931.pth saved with loss: 7.565065383911133
average_normalized/cubic_mirrored/controllers/controller_932.pth saved with loss: 7.565049648284912
average_normalized/cubic_mirrored/controllers/controller_933.pth saved with loss: 7.565038204193115
average_normalized/cubic_mirrored/controllers/controller_934.pth saved with loss: 7.565005779266357
average_normalized/cubic_mirrored/controllers/controller_935.pth saved with loss: 7.564986705780029
average_normalized/cubic_mirrored/controllers/controller_936.pth saved with loss: 7.564939022064209
average_normalized/cubic_mirrored/controllers/controller_937.pth saved with loss: 7.564924716949463
average_normalized/cubic_mirrored/controllers/controller_938.pth saved with loss: 7.5648932456970215
average_normalized/cubic_mirrored/controllers/controller_939.pth saved with loss: 7.564873695373535
average_normalized/cubic_mirrored/controllers/controller_940.pth saved with loss: 7.564871311187744
average_normalized/cubic_mirrored/controllers/controller_941.pth saved with loss: 7.564833641052246
average_normalized/cubic_mirrored/controllers/controller_942.pth saved with loss: 7.564817428588867
average_normalized/cubic_mirrored/controllers/controller_943.pth saved with loss: 7.56480598449707
average_normalized/cubic_mirrored/controllers/controller_944.pth saved with loss: 7.564795970916748
average_normalized/cubic_mirrored/controllers/controller_945.pth saved with loss: 7.564760684967041
average_normalized/cubic_mirrored/controllers/controller_946.pth saved with loss: 7.564792633056641
average_normalized/cubic_mirrored/controllers/controller_947.pth saved with loss: 7.564833641052246
